id,tstat,meanDenom,logr_Case_1,logr_Case_2,logr_Case_3,logr_Ctrl_1,logr_Ctrl_2,logr_Ctrl_3,numer_Case_1,numer_Case_2,numer_Case_3,numer_Ctrl_1,numer_Ctrl_2,numer_Ctrl_3
id1399,-0.654154215617234,91.5,4.05179890058021,3.40514146313634,-0.767826557870967,2.84130225398094,2.98151442915482,1.95677947140088,878,677,73,429,852,558
id1400,-0.00292546734288254,76.1666666666667,5.57022595746426,0.0289513736961284,4.03970242403373,5.36317107711924,5.90402526191413,2.60955986446191,1947,150,920,2057,2514,768
id1401,-0.66875550572746,127.333333333333,0.323944440485867,3.88408071270043,3.2461605872694,4.47425903631494,4.45139429957188,-0.307181509518177,178,501,407,488,1968,353
id1402,-6.21547374113852,232.666666666667,-1.24166075504123,-2.36923380966572,-4.48893561294738,1.32192809488736,2.39948575234747,3.0434392612649,84,47,10,594,1260,1887
id1403,-0.587684482543637,123.666666666667,5.05727342797666,0.274622380109006,1.83906378178494,1.38466385023533,3.60954813899943,6.34040649085329,3262,74,321,798,1952,2592
id1404,-0.731026317141262,114,2.64645330126076,1.39019737090439,3.97774719315287,3.76772784793689,3.47488001772596,3.36757076044308,694,594,771,1184,844,1444
id1405,-2.00784594660302,162.333333333333,2.06608919045777,1.10102992023125,3.06640122572251,0.373458395527443,2.66057149074515,2.50549885751786,66,413,577,341,802,1765
id1406,0.400261005873103,75.8333333333333,0.997402888513962,4.90454284075209,5.43073130638399,5.89481776330794,5.61420212106197,0.182864057149811,554,1227,1940,118,2840,41
id1407,11.5566003697291,24.6666666666667,8.68494338181792,8.66888498426625,7.37401660603582,8.19967234483637,5.53294028837287,4.74018230684975,3703,406,2819,881,1851,2244
id1408,-3.89584414022716,156.5,2.33384866967717,1.30580842952409,0.834413934282026,3.85935797761378,5.579487370655,6.23780747372314,2308,88,147,4716,525,2414
id1409,0.228927372296172,129.5,-0.305726142625966,5.3767374113113,5.95419631038687,5.52356195605701,4.95320578852106,1.66222762704786,393,5525,557,183,1455,325
id1410,-1.84394514143974,140,2.4856870300821,1.47150445093787,3.08660537017553,2.01177716777635,1.81745551202657,0.237691557719331,1108,659,840,491,429,78
id1411,-0.99117588547922,142,3.85743420905285,2.55873095914798,-3.71516122384786,6.86954243683622,1.23123707791444,2.17753818555219,1318,871,14,1753,708,474
id1412,-1.20734111973003,81.6666666666667,4.09998088109677,0.659412449881037,-7.07681559705083,5.96578428466209,6.56269137242476,1.59327776893316,925,168,0,624,1606,521
id1413,0.16705744937719,95.6666666666667,3.73395684429387,2.61159762722462,3.47834559000138,3.28142583195721,3.10153802646206,3.88338384272389,478,983,690,1720,102,1947
id1414,1.14777947296602,59.1666666666667,5.42905796959378,7.7998212493722,2.10842245988599,6.04784142097692,4.0793021202694,2.49880585697144,516,1336,883,1256,1233,259
id1415,-3.25658753415838,200.166666666667,1.78587519464715,0.807354922057605,-1.04161908920174,4.25531649267296,3.04924351901985,1.62121302699052,599,363,204,2348,148,805
id1416,-1.30277304101324,71.1666666666667,1.02254256865109,1.18220333122075,3.85594902994534,4.13591610927741,7.07755241782318,1.35755200461808,257,117,1418,544,3916,245
id1417,-1.06085251954056,174,-0.667855509069502,4.8073549220576,0.0430687218918866,2.42925135849854,-2.17708479301518,1.98717595964242,123,167,339,543,66,447
id1418,0.445260778929707,89.8333333333333,6.81932756372368,0.655735575134537,4.58496250072116,5.19382886965303,3.93073733756289,6.88089538707557,1693,281,3887,5050,670,824
id1419,-1.03681541907081,84.8333333333333,-1.10128333583718,2.46410810584677,3.76539515998186,4.77881901129909,1.61251822324172,3.06667103964529,54,308,2066,850,369,309
id1420,-0.653128273352206,141.333333333333,-3.71881824745595,1.76882669312134,6.05889368905357,4.43333564799825,-1.37851162325373,-2.30091760159482,11,350,599,1533,39,82
id1421,0.847487288855689,156.333333333333,3.97876616556078,2.48766529936624,5.13771369128485,0.952694285221644,-0.59642161609622,1.44601844261201,1213,257,2745,179,208,909
id1422,-0.254111892793567,76,2.02141898363491,4.02916420068567,3.1593750821014,5.76891945602386,-0.0774045036856066,4,474,1648,544,1962,126,207
id1423,1.07947463575052,55.8333333333333,5.49541091574286,4.3744399320485,2.55694812455156,1.98351187721143,5.48308288670194,-0.0717906830680102,811,1202,152,86,491,195
id1424,1.58820838881863,85.6666666666667,2.74003189721399,8.74931078458603,6.52151509587793,2.86477261930578,2.960350923347,3.26182474351387,313,1290,2112,1383,645,1668
id1425,-1.01464146444949,101,2.19854567938208,-1.7263183499667,4.01996249538257,2,4.74513952561191,6.83541884047548,559,67,2546,323,589,570
id1426,-0.143838818229457,79.1666666666667,5.99030660379616,1.95669621577914,1.05122532335517,5.03284325668702,1.46324659232146,5.60584986719498,444,360,515,621,283,486
id1427,-32.6094288035754,135.833333333333,0.365793980258995,0.467368963366358,0.174029399775049,-1.41503749927884,5.64852762949862,2.43928504552552,191,523,43,14,1855,959
id1428,2.92567447867456,93.1666666666667,3.94914111527182,5.48065851026118,4.29645740737124,2.6791199945455,4.90971663968728,3.47151076855866,1281,1026,392,1376,1532,1918
id1429,0.653635468521513,56.6666666666667,0.894817763307944,5.06759069453872,7.44531051039264,0.710493382805015,3.46111210227621,4.42146376843828,118,1441,3659,89,1717,149
id1430,0.0221595585181869,70.8333333333333,2.11864449649862,0.287281952080471,7.38897397970439,2.96798519285536,3.94555221597762,3.12239663135973,151,143,3016,1024,1247,417
id1431,-1.18550049337992,156.833333333333,3.78290187833307,1.19235604758164,1.93920831588125,3.67069237474704,2.72246602447109,2.55112890564528,233,712,1184,1247,395,884
id1432,-0.556295299517602,179.833333333333,-0.0409566742228566,2.55106209410287,4.80603316746136,-1.14121941773181,3.7120744186245,2.48542682717024,381,714,1090,140,2489,167
id1433,0.907606173913808,58.8333333333333,7.48739344813898,2.84799690655495,3.32878176592842,1.83399004856107,-1.34701907585019,-0.142019004872428,1614,143,843,245,56,28
id1434,-1.40638481633952,168.333333333333,-1.10744628989375,1.88165744888567,3.34765379695768,0.461447964235802,3.33334790417847,6.13369268428298,96,1005,2432,178,1521,982
id1435,13.0451576643599,39,6.26580008250885,5.64012829353797,6.319672120947,5.00300248816152,4.59162623100217,4.74595437739346,2923,1545,1916,480,2603,643
id1436,0.498193476129418,78.8333333333333,3.13284883056787,3.59825932333461,3.15163121690197,2.86612556151061,-2.58496250072116,2.73131903102506,1113,326,861,976,4,424
id1437,1.27149355664453,134.333333333333,3.55429080497874,5.29425313644451,3.24164429259118,3.52961946687738,0.434666306027776,4.35189351628665,1209,1961,1030,357,591,1653
id1438,-0.25147459687779,60.3333333333333,0.468044748942005,2.9693920140696,5.18741242817115,6.28950661719498,2.75132088714328,9.61728378777904,230,1025,1493,703,100,3926
id1439,-0.727951579851496,61.5,-0.823122237915921,4.80031164505348,2.12928301694497,1.81010029879642,6.35940280030603,4.64385618977472,12,1225,734,262,1559,1149
id1440,-0.763076247500951,79.8333333333333,3.0881526309077,2.62574811556766,3.41393746488252,3.44920875892118,4.14465824283188,1.67556504950206,1045,573,873,1124,848,114
id1441,9.66946226087062,125.833333333333,4.42697843022538,4.38124294728968,4.8073549220576,-0.0462936522739348,2.33860683603399,0.163005587502522,1010,2854,2827,91,869,233
id1442,0.61015950536242,108.666666666667,0.278716028066063,5.48112668973662,8.10197567094923,7.18289089274548,1.95675914960575,-1.45845977956997,147,1071,1098,1452,492,134
id1443,4.82073993187669,166.166666666667,5.12970790136591,6.21205047711499,4.7279204545632,0.760888381506611,2.66897875649011,2.5421001759227,3395,1111,1006,526,1201,2055
id1444,0.727651668665954,79.6666666666667,4.23355021122097,1.6423194224855,7.43462822763673,4.29850920750372,7.03018026013875,3.25725866732964,1297,820,518,1160,2221,697
id1445,1.02959831391673,79.5,4.88166461932035,2.13868816460551,6.8703647195834,4.40724334179705,5.29768054864068,3.59833326408961,736,730,1637,1845,471,2167
id1446,1.74847180131002,122.333333333333,5.59245703726808,7.18830353075717,3.10519121043406,3.32741363397109,3.63189881464206,-1.32587527940403,1736,1895,1350,1053,780,145
id1447,0.281828734933958,153.666666666667,3.72164479488245,-0.391020618160309,8.49318830701349,3.43724329366028,0.814297387992733,4.7279204545632,2809,105,2161,1483,676,1271
id1448,0.392240684746268,102.166666666667,1.27383380668632,2.77258950389693,8.00982861736811,2.69660785655006,-1.2461605872694,5.44294349584873,589,737,2061,939,42,521
id1449,-0.516381700583584,192.5,6.23504392147486,0.577545029158673,-0.346175641134039,4.66208996263138,2.59724083049959,-0.42449782852791,2786,193,117,5493,707,379
id1450,-1.5675371342461,70.3333333333333,0.0331668639351994,1.61364525542524,3.4134820327768,-3.70043971814109,1.759386888874,7.33390073655344,87,253,617,1,561,1451
id1451,3.48969919195976,39.1666666666667,7.64104821855985,5.8851879345532,4.7987417917529,6.53449743373817,3.58496250072116,5.82624581341151,3592,2836,667,926,1187,2382
id1452,0.234228495559778,109,0.562995380665946,5.52850551900115,4.63587445411325,7.44612895759969,3.70043971814109,3.49804493004394,553,876,2162,2266,545,1400
id1453,-0.0748642996260939,75.1666666666667,1.76329974197967,4.36923380966572,3.35049724708413,5.73414507510383,5.49185309632967,3.48330557637451,515,123,101,5109,1574,1766
id1454,0.0533061168959722,138.333333333333,4.86278731286851,3.43788773834118,1.5081867301701,3.86624861111117,-1.62449086490779,3.79884342220209,4509,996,804,524,59,1182
id1455,-2.05342742846505,95.6666666666667,1.0815298854966,1.24392558288609,3.17791779219584,1.24366908096686,3.5625251116014,5.4594316186373,636,44,904,295,318,351
id1456,-1.35492805215272,136.333333333333,3.29278174922784,-3.80243943164349,1.50308549366675,4.74146698640115,1.20567502639151,2.79611016488998,293,20,410,427,571,638
id1457,0.378795585418917,113.833333333333,7.60838684623249,1.1748488800816,3.04182017569463,4.33985000288463,-0.0305343681481123,8.42521590329938,1365,586,1539,809,186,1374
id1458,1.05399946333184,77.6666666666667,2.07300685816653,6.62159403901754,5.20945336562895,4.30116953472056,5.23553560671046,3.26104585274034,992,3150,1072,275,1506,1159
id1459,-1.09779857078473,104.166666666667,3.25063680070157,2.69400526001645,-4.37752042085068,2.49690632405596,3.26815683844638,-2.52356195605701,532,782,13,428,394,7
id1460,0.102074901176341,126.666666666667,1.55019708256048,6.60486205815886,1.99325527036665,5.15044762694301,3.16580889297008,2.06054154193505,409,1751,1066,3089,699,729
id1461,-1.41903044577854,100.333333333333,-1.37851162325373,1.94917574092232,3.23266075679028,3.48062584090642,-1.64126994162311,6.46597446450407,39,250,93,2399,66,441
id1462,0.893286953577306,57.1666666666667,6.07834145128179,2.89413136489318,3.34680276352639,3.11483186064743,8.94895120044142,0.750323977021226,472,393,701,744,2470,216
id1463,0.428991299020016,85.1666666666667,1.9609578992717,7.85486838326024,2.297185474671,4.20800850317379,3.78905410531466,1.69546204198671,400,462,1213,1496,234,216
id1464,0.570531852714,95,2.19730144037362,3.21770072601173,6.41086608456979,3.37125580725093,3.59752788190702,-3.40599235967584,132,1841,1956,951,2190,4
id1465,0.561040834579819,117.833333333333,1.97418201584427,3.18733127804593,7.08939028982145,1.58211413841213,5.35040772488244,4.12610876914982,1162,1083,1497,505,3222,680
id1466,-1.11955581646013,127,-1.25779775746765,-3.7120744186245,5.43857301373963,1.60641561038747,4.27301849440642,5.99548451887751,114,18,1647,541,347,637
id1467,-1.40048885147471,113.833333333333,0.389946518316013,3.97303295239973,-1.9792414398332,3.52946738812945,1.77311459763917,3.60090404459018,189,423,69,1835,228,181
id1468,0.662025638189554,104,3.25407100764223,6.41574176829009,2.40670851508438,2.3062180117987,2.61024190916951,3.50115692387481,352,1365,402,1369,402,1788
id1469,0.344654118564082,66.1666666666667,1.33593495288124,7.00128023350392,3.05062607306997,1.60519698446121,4.9808911770523,3.3934074833073,206,5636,637,358,599,661
id1470,2.07529348968643,37.3333333333333,3.34896734763971,4.33703498727757,5.06369467531739,5.74953426766926,1.91427012597411,2.42569598077757,376,383,902,537,293,316
id1471,-2.19080518432253,89.5,0.904580434921318,0.51956808275015,3.05117872392556,5.29701592659876,4.09578610495688,8.16992500144231,233,247,745,3616,1042,575
id1472,-2.12184888565584,149.166666666667,-1.32874936074338,2.04439411935845,1.91374426664958,2.92599941855622,6.02002957095925,3.28109437737879,210,593,421,75,1232,835
id1473,5.83528452438339,124.5,3.94189704543643,4.16239132875691,4.52016737792409,0.961282892427146,5.47753342501261,2.854559131521,291,1718,848,624,801,1894
id1474,-0.339563132995721,92.8333333333333,2.89376967387508,2.53635255649653,3.82984955984469,3.08914234672627,9.22279490286811,3.14120071240568,601,962,710,1718,1194,546
id1475,1.61302030355344,55.1666666666667,9.2045711442492,3.56209839236942,5.05528243550119,6,4.17900429535317,1.07542627017224,1179,1251,132,255,796,372
id1476,0.922433073976055,117.166666666667,4.42117228545095,4.31600326093026,2.57435440115517,0.8656398673422,0.447458976971221,-0.459431618637297,1413,2429,541,542,29,79
id1477,-0.214417068899358,138.166666666667,0.44702761352328,3.01962880674893,5.28725064325462,7.21334728173344,0.523752599604153,4.60838684623249,303,1183,780,741,472,2731
id1478,2.24874614809936,52.6666666666667,5.05889368905357,5.4057492975843,3.38956681176273,0.285402218862249,7.46597446450407,5.78612108761838,599,2373,2095,38,883,606
id1479,-0.334504109481802,125,3.7586691427059,3.74436232230076,1.34513548604869,1.47175189027316,4.79054663437105,3.60382152797247,1718,2867,93,734,1023,923
id1480,0.416458962047278,61,6.81449345735883,8.21431912080077,-1.56187888760811,1.02384674195437,4.83333398863844,1.9311381418552,1012,2375,20,243,3249,224
id1481,-1.29910558618384,52.5,3.49185309632967,2.40529422511545,1.39231742277876,5.49585502688717,2,1.44294349584873,179,1032,125,360,87,86
id1482,-3.10154685245519,140,2.12582697136984,2.67964375386906,2.83545545756557,1.31438128583401,1.06413033741972,5.66339637617037,885,1652,984,285,183,2229
id1483,-0.273960845300509,90.1666666666667,3.11726605216975,4.26322462206993,1.65145791250806,3.83622903542253,3.18286405714981,4.04765297559142,537,1516,665,756,671,1107
id1484,2.42117625417721,33,7.42961596420174,5.57531233068744,3.95041797114944,5.67948009950545,1.57399138290015,3.15094189807474,861,1191,571,1639,261,150
id1485,0.724533218231458,43.5,6.18817670599853,3.29368277665854,2.57308840043286,4.62449086490779,6.29920801838728,5.76169268006858,874,960,362,517,2204,2549
id1486,-5.47153359451877,103.166666666667,0.0297473433940523,0.454031630894707,1.57835976589691,5.76457005556081,2.86826930158121,3.74925196749404,97,99,217,597,773,3576
id1487,1.15122606116908,77,3.26112481582516,3.49916847983144,6.5453506448223,2.26377634210157,3.17379801058952,5.48784003382305,603,1729,1400,388,1118,1435
id1488,0.787850242898537,72.6666666666667,9.01541505238669,2.13292111108564,3.48206259313687,4.21916852046216,2.98292648664106,6.56884283535788,1034,942,513,1191,671,2847
id1489,0.545819759388713,20.1666666666667,1.45567948377619,8.05528243550119,3.35453276031929,3.74595437739346,4.8008998999203,5.03952836418664,95,2127,357,321,445,295
id1490,0.422645333350806,134,5.38849571182635,3.25975567224507,2.19555080911781,7.43462822763673,6.52669484554198,4.46087215299651,3392,5449,283,345,460,2003
id1491,0.504953561431125,63.5,2.16023594527388,5.76155123244448,3.33786963875638,2.60230974428505,4.20011172204119,4.79844386815021,370,433,90,752,2462,806
id1492,-1.50179205869053,104.333333333333,-0.079434467494405,1.70925159173096,3.44222232860507,6.92966190326718,-0.81496810616748,6.84130225398094,52,738,2499,2681,53,343
id1493,-1.40086970116344,201.333333333333,3.23804002636692,2.66567429998042,1.20645087746743,5.15650448567999,-0.361707996872717,2.29483443400509,1235,1598,179,2139,371,1054
id1494,2.35001797381606,84.1666666666667,6.01325922060548,6.44708322620965,3.55140994101013,2.38466385023533,4.67065624911844,1.41022048298107,1420,2442,1019,610,814,597
id1495,0.0512667782131213,42.3333333333333,-0.192645077942396,7.10281080558377,3.06774460663583,7.29645740737124,4.73001283352444,2.60010109755908,55,1511,544,2357,689,478
id1496,0.549497910386436,83,5.82654848729092,4.24005108783296,1.6126542345902,0.733164024006351,6.04279379191661,8.10777752689305,1134,547,525,378,2702,3861
id1497,-2.69430726495253,161.5,-2.50250034052918,0.120294233717711,1.83650126771712,1.89780476685004,4.39476890177286,0.0664273617389757,32,49,274,1661,588,199
id1498,0.0445867915581432,130.833333333333,5.76519251055521,4.00385919545564,0.107915339166888,5.98391301583236,1.85442317571438,-2.14135584924554,1685,2245,110,1961,1214,33
id1499,0.19010793625577,128.333333333333,-0.103093492964104,6.7589919004962,4.13774459569316,2.36653898158765,2.56966336433827,2.70043971814109,161,1407,2393,1247,468,857
id1500,11.1986652227574,42,6.55174385954903,5.65821148275179,6.15228484230658,2.99104469476552,7.02974734339405,3.41571024120798,2532,1009,2844,802,391,714
id1501,-3.81290849889472,157.166666666667,2.48266392487501,1.21052256867265,1.72935241005633,0.277109591045517,3.25815218445405,1.7337737896765,312,927,62,308,353,601
id1502,-0.0418266829438084,79.1666666666667,4.09003220086247,3.14392979290937,2.35648531692373,4.5077946401987,1.46827952055582,2.788321729895,1123,494,168,1910,367,752
id1503,1.05593299256734,154.166666666667,2.05004068249959,5.72416098653121,5.79997539169201,0.154885601978171,1.70115551822568,1.42170122955985,1407,1532,779,166,503,650
id1504,-1.30069885071277,145.833333333333,2.04681053885419,-2.38177195241732,3.28010791919273,2.12653240592893,2.5405683813627,6.63299519714296,970,84,67,130,639,5557
id1505,-0.839340614921182,81.5,1.71620703399941,-0.665580960929441,4.69660785655007,6.83920378809694,2.22599106386307,3.35035291262942,68,28,2255,228,668,1998
id1506,-0.726455864139442,71.8333333333333,0.598637437618232,3.14755718841386,3.78517468720883,4.23213142453672,5.40514146313634,4.64769825606912,52,1151,1419,2179,338,1127
id1507,3.75656155546428,69.3333333333333,6.00898878322726,6.62570884306447,4.42146376843828,5.31535544096388,5.06854798106723,1.89761940670988,2253,394,449,437,2348,1046
id1508,-0.492345812616779,99.3333333333333,-0.300173542246842,3.65805788200202,4.20020756837835,4.48486666601357,5.89077093024524,4.4966540825935,293,1173,1010,1029,355,902
id1509,0.511095312070791,123.833333333333,1.25611303918045,3.59693514238723,7.67713234464902,2.85798099512757,1.60534400071918,3.78096815563356,706,1209,1227,840,498,920
id1510,0.599190924137413,126.5,2.18537923065009,3.73245011304371,5.4093909361377,3.13767979536612,3.43629511983936,4.80969506051212,1923,318,169,1636,432,2467
id1511,0.190228689446561,90,2.9527320912001,5.60880924267552,1.74343508949576,4.12360657570475,7.94530447921375,5.061492927403,1230,243,297,3677,5175,2036
id1512,0.951711394232881,70.1666666666667,4.39231742277876,2.39759236481943,5.33985000288462,3.0787324361458,3.71658945813442,0.347923303420307,923,410,80,658,1077,181
id1513,-0.167131048405892,131.833333333333,0.303392143449934,5.7716117369731,2.78572490608606,4.97823377149558,0.413801786106175,0.778613291524697,57,1474,661,3025,388,409
id1514,-0.445917891258546,83.6666666666667,4.31248839900106,1.85536029496844,2.5013530680704,-4.98868468677217,0.208586621811417,5.96038814410114,456,274,1256,3,51,933
id1515,0.127008391760753,82.5,0.584962500721156,4.38116120166768,5.2315640672347,0.374395514781498,1.22881869049588,3.98460654587663,92,1416,1051,209,299,838
id1516,0.978153168052199,40.1666666666667,1.41063232015884,7.45121111183233,6.1906148602095,4.35989594508638,5.34062418859727,2.31888764056731,217,1224,1825,307,931,473
id1517,-0.0722793296838787,76.8333333333333,-0.10383581098454,0.91616840919653,8.26912667914942,5.63278141703723,7.43462822763673,2.30860056324037,66,467,616,1686,4151,430
id1518,5.91598171346535,130.833333333333,4.81621127301811,4.39940684756508,4.10712987470642,2.23757882515113,-1.36864459379439,0.621315795247064,816,611,516,381,78,642
id1519,1.01604488669554,77.8333333333333,6.00642626915943,4.02095039515689,2.62065420786446,3.2804359659689,8.63117705570398,4.75119774301441,1799,762,1063,1884,792,780
id1520,0.121756029951466,56.1666666666667,1.34323160809558,0.565597175854226,8.68999797141945,7.79441586635011,2.85186991570216,3.96781959425085,306,36,825,1331,1118,531
id1521,-0.426395674148543,136.5,4.53427508727231,-1.24511249783653,4.00457756610654,1.51489373611091,4.3686213303354,3.74146698640115,1621,80,946,1285,784,213
id1522,-1.05617538718185,92.6666666666667,4.04231080485796,0.584962500721156,1.82050628970891,1.77356274782978,5.2207293721138,3.92599941855622,345,74,550,864,2311,303
id1523,0.308107770738855,73.3333333333333,5.89178370321831,4.8972404255748,0.419969794821075,5.43841383736821,2.42750685124106,1.34645041402143,474,1936,292,476,580,88
id1524,-0.760997079050179,165.333333333333,5.68875791309346,-2.9719856238304,1.22775311506912,3.70829164781427,4.95763949827636,0.570566279644654,1598,12,718,3868,838,348
id1525,0.789494842615539,73.8333333333333,8.34651373316563,1.4447848426729,4.58746500792433,4.91829535888077,2.00545443009211,2.55151601762801,1952,146,1153,1904,794,468
id1526,0.0657942403420636,82.1666666666667,0.682611064727805,2.73374169329192,6.57811533532488,4.7951802081115,-1.52356195605701,4.19841355840201,190,744,1050,943,63,715
id1527,-3.11813533059502,98.8333333333333,2.5660209370677,1.13268248320382,2.03597929710557,3.86411657191823,4.95148277659463,4.25873426840017,680,238,405,1295,3186,1607
id1528,1.42163581080191,100.666666666667,3.62105550329974,3.38543103719352,5.49598393677788,-0.584962500721156,3.1862729955298,3.05255052205371,1537,1462,1398,53,709,1285
id1529,-3.04327314658567,86.8333333333333,0.899904165292412,1.86875546672175,2.53841991478413,4.10153802646206,6.29117069932186,4.26136365284928,514,251,365,720,2505,862
id1530,2.14758072392407,67,7.34112166012067,6.45473992331257,3.44827382875278,4.34729988459567,4.18245591714868,1.49957100949051,1134,1227,643,1261,2196,409
id1531,-1.43473819726201,180.333333333333,3.48339151758148,0.887323226761018,2.04996845927408,2.82802425899293,4.03284325668702,-1.3040061868901,1699,356,939,2108,310,80
id1532,0.430338360283244,79.6666666666667,4.72465027173297,3.01885902725132,2.71715711308603,0.888682977135843,3.27417496343899,-4.82442843541655,1321,307,433,373,415,2
id1533,0.244419010021627,86.6666666666667,0.93161302501975,8.45121111183233,1.9935062379145,4.56564902566432,1.83756953510461,-0.0883558744208468,102,699,664,2225,385,94
id1534,9.43117665028301,74.8333333333333,4.2184235191335,4.02861448503911,3.92246339952898,8.31231574669011,3.59825932333461,5.73696559416621,241,2545,1303,2542,2179,639
id1535,-0.373733076711251,40.3333333333333,3.28786625881373,0.691877704637669,4.4326751603949,4.85199883711245,0.222392421336448,5.21763889136581,585,20,1014,721,97,706
id1536,1.43012768100135,54.6666666666667,4.96655351690686,3.16188768237689,3.7947328376885,3.02054737740409,0.342887713523008,1.52356195605701,468,357,568,494,51,390
id1537,12.0511407114406,54.3333333333333,5.8073549220576,5.16354984727308,5.45307145385786,3.28048337659001,4.04131209502697,3.79585928321977,503,2257,1357,1097,1168,624
id1538,-0.0872678355990652,73.5,-0.189033824390017,4.58496250072116,4.82972273508606,0.212303603712864,1.33312630149223,3.95103002434209,49,2303,909,94,193,1592
id1539,-0.314437849282304,109.166666666667,3.32746627842879,-0.925999418556223,5.47708363699933,0.944442023509687,9.3757634941179,3.99095486039699,260,59,2137,865,1992,317
id1540,0.988494386545784,111.5,3.06020463420592,10.4844872667066,3.32192809488736,0.243216118873322,3.08746284125034,6.52877966532803,733,4297,329,534,407,4708
id1541,0.96341263397187,71.6666666666667,4.29278174922784,2.26658506104359,7.4797802640291,1.94555221597762,1.49971521410265,4.30742852519225,783,894,713,207,344,593
id1542,-3.33410842338958,106,0.308122295362331,-2.59693514238723,0.974190813650395,6.39056976049249,2.66837850890879,3.37388017452208,25,59,276,4949,177,310
id1543,-0.436848042084203,99.1666666666667,1.56390088519333,5.21063445046028,1.20056427379268,7.43581906141535,4.22653008686239,6.48112668973662,135,1221,808,3635,2676,535
id1544,0.847515134168835,92,5.70154905694307,7.96578428466209,1.11220950358603,0.775293712825306,3.42860362855814,6.67079241022853,1300,999,881,88,462,2648
id1545,1.85410946785815,79.8333333333333,3.15959363730542,5.0023101606872,5.67459971320583,6.17372020761273,3.00724367232662,4.21244961808887,973,2499,663,4186,1197,1445
id1546,0.789214781198509,66,5.12928301694497,2.07186598619932,4.7221783771686,2.52509104474376,5.69917806957718,5.48633225276866,734,390,1002,943,1142,2868
id1547,-1.14264834147476,80.8333333333333,3.01346225980656,2.27473292721767,3.30875270613963,2.83541884047548,-3.39231742277876,-2.22239242133645,645,420,1307,570,3,14
id1548,-0.468082440533545,92.6666666666667,0.454312648012284,3.34577483684173,4.24668220042635,6.34757322818603,3.79404446847423,2.27596663885264,210,182,1157,1872,970,1142
id1549,-0.695078032321302,74.5,4.84130225398094,0.795800695429521,1.38466385023533,7.07194984187902,4.20328359838874,0.887973382265889,343,341,281,1479,699,160
id1550,0.729669070144273,102.833333333333,2.1308798018793,3.83499767712673,6.41151098801207,3.86899398784999,2.26224841015056,0.278716028066063,1129,684,2042,262,733,147
id1551,0.225318876994982,56.8333333333333,1.47460205327865,5.94619613254305,3.11547721741994,2.53051471669878,3.65062941837015,5.15905309587874,477,2157,519,51,426,1321
id1552,-1.9166352705302,106,2.1030934929641,-1.7215355535966,2.01936532486693,5.67906606734853,4.57490883605723,5.06774460663583,695,46,1049,870,857,435
id1553,0.113376938933076,76.6666666666667,2.95368480708746,1.74375475982885,5.31240532076886,0.272079545436801,3.86349800009514,6.30798890392949,704,354,4529,127,523,1029
id1554,-1.12294091372113,63.1666666666667,4.47537316250632,0.452966954911165,-0.200298650485831,5.01959072835788,-0.14017765804826,1.32192809488736,1000,166,46,518,48,234
id1555,0.65285130088454,94.1666666666667,1.61027358925034,3.44159832554998,8.87241837835138,1.17566137099146,4.97800289772747,2.41503749927884,344,401,1405,566,2993,383
id1556,-0.754856870051332,106.666666666667,2.21853494566693,3.48845451986781,3.09515723304034,-0.257157839497125,2.86472114136458,-2.21550603575121,497,953,563,81,589,44
id1557,0.687308789382343,130.666666666667,1.24792751344359,6.55222571430916,5.12023787734196,4.37810356355906,5.8420010648645,1.36574432717985,1063,1219,1112,706,2064,584
id1558,0.46763763674285,132.833333333333,4.24439149441634,1.99128278289889,4.54993048456639,-0.534336427651189,0.324962154976994,-3.39689015256858,814,329,1545,115,356,14
id1559,0.121143267224197,146.333333333333,0.946450531723265,8.19044201878283,1.36960607003184,1.76616557061478,1.94110631094643,9.94178124227853,475,4673,645,914,383,1966
id1560,-3.18830244217394,77.8333333333333,1.14886338591448,1.47393118833241,2.65364550666215,0.229481846122767,2.13501110440116,7.69905184401685,254,49,1182,67,346,3116
id1561,-9.35166465203427,124.5,0.436732570378163,0.424885285235191,1.23635236318129,3.32972454984754,6.12338241550528,4.23245333891329,267,97,449,2040,975,1390
id1562,1.20185081198609,82.1666666666667,4.17960755483965,6.61143471208235,2.84152741122539,1.9499593175004,5.13115543127774,5.56768450928932,1793,879,2135,84,770,2323
id1563,1.22125281723842,99.3333333333333,7.59162623100217,4.27195963561328,2.89624335140901,4.84197311892718,7.23744899563932,0.143527311377706,1735,907,2024,716,1508,263
id1564,-2.03792802694125,71.8333333333333,1.17978624995859,2.82226663146153,2.54516149266318,4.0574502721839,5.77654269722688,5.2447602343649,366,777,285,332,3288,1364
id1565,0.224132402486164,126,7.67124618780623,2.05751245865521,1.27866064098319,4.17563865263671,2.80224441355784,0.119052671643764,2445,869,426,1264,1408,100
id1566,0.247762652126265,79.3333333333333,5.5373326146099,3.54876984909777,1.4455027800059,3.13281182842521,4.04580368961313,-2.03952836418664,1578,432,334,306,511,53
id1567,-2.08511328538257,88.6666666666667,0.702456063739596,2.15497465997634,2.84466808052566,4.47477958297073,7.56659773331259,1.54748779530249,178,431,1644,377,1326,227
id1568,0.813301666917273,78.5,3.63226821549951,2.76209018832182,4.44708322620965,7.12535196535505,1.27429352324848,1.94132409267239,123,1003,2442,2931,282,264
